19001,Metro Theater hosts St. Louis' first ever family-friendly gala at the Pageant,series/state_of_the_arts/GoNow_1505_monster_ rumpus_1500_.mp4,150520,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18945,PresidentÍ¢__ë_ ¢s Symposium: Relevance of HBCUs in TodayÍ¢__ë_ ¢s Higher Education Landscape,/Volumes/HECTVLibrary/Playlists/hpr_1506_umsl_chancellor_report.xpls,1504,/Users/Administrator/Dropbox/Playlists/hpr_1506_umsl_chancellor_report.xpls
18888,Why do Airplanes Have Lights?,,1505,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18879,St. Louis Theater Circle Awards - 2015,/Volumes/HECTVLibrary/Playlists/hpr_150323_theater_circle_awards.xpls,150317,/Users/Administrator/Dropbox/Playlists/hpr_150323_theater_circle_awards.xpls
18876,Gateway2Change: STL Student Summit on Race 2015,,150225,/Users/Administrator/Dropbox/Playlists/hlv_150225_stl_student_race_summit.xpls
18874,"60th Anniversary Year of the Brown Decision Symposium, Part 2",,150202,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18871,"60th Anniversary Year of the Brown Decision Symposium, Part 1",,150201,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18864,"Elizabeth Bunny"" Herring: Still Swinging in Wonderland""",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18861,Eric Leuthardt: Red Devil 4,,1502,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18856,Facial Recognition Technology,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
19216,Invisible Boyfriend/Invisible Girlfriend: Money Can Buy You Love,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18776,RubikÍ¢__ë_ ¢s Cube Speed,,150408,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18696,Brain Laser Treatment-Washington University Neuroscience Center,,1503,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18692,Smile Surgery,,1503,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18689,Boeing's CST-100 Spacecraft & NASA's Last Shuttle Flight Commander,,1503,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18686,"St. Louis' Role in Boeing's CST-100, America's Next Spacecraft",,1503,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18673,Telling a Forgotten Story: One on One with Blaine Harden,/Volumes/HECTVLibrary/Playlists/mtb_harden_1505.xpls,1505,/Users/Administrator/Dropbox/Playlists/mtb_1505_harden.xpls
18657,"Lets Talk About...From the Clean Water Act to Everglades Restoration, May 2015",/Volumes/HECTVLibrary/Playlists/dps_1504_everglades.xpls,1505,/Users/Administrator/Dropbox/Playlists/dps_1504_everglades.xpls
19346,St. Lou Fringe,series/state_of_the_arts/St. Lou Fringe-HEC-TV_1500Kbs_16x9.mp4,150626,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
19335,"Celebrating Big Ideas, April 2015",,1504,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18649,"Reviews of Antony and Cleopatra, The Barber of Seville, and others:  May 28, 2015",,150528,/Users/Administrator/Dropbox/Playlists/tot_150528.xpls
18647,"Reviews of The Tempest, As You Like It, Fools, and others:  May 14, 2015",,150514,/Users/Administrator/Dropbox/Playlists/tot_150514.xpls
18553,The Fierce Urgency of Now: One on One with Julian Zelizer,/Volumes/HECTVLibrary/Playlists/mtb_1504_zelizer.xpls,1504,/Users/Administrator/Dropbox/Playlists/mtb_1504_zelizer.xpls
18994,Margot's Story,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18466,"Special Archives Edition with Unreleased Performances from 2014 Season, April 2015",/Volumes/HECTVLibrary/Playlists/ilj_1504.xpls,1504,/Users/Administrator/Dropbox/Playlists/ilj_1504.xpls
18465,Diggin the Smash: The Life of a Radio Icon,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18461,Turning Emotion Into Motion: Team 2.0,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18463,Eight men from Diverse Backgrounds Create the One Sound of Vocal Edge,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18458,Chess and Hip Hop,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18455,Ron Stevens and Joy Grdnic,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18453,Brain Works: Your Mind on Life by Doctors Eric Leuthardt & Albert Kim,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18451,Strength & Compassion - the Photos of Eric Greitens,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18409,Explore! Fast,,,/Users/Administrator/Dropbox/Playlists/hlv_explore_fast.xpls
18392,"Future of Space Travel, May 2015",/Volumes/HECTVLibrary/Playlists/inn_1505_facial_recognition.xpls,1505,/Users/Administrator/Dropbox/Playlists/inn_1505_facial_recognition.xpls
18379,The Tuesday 330 UMSL Jazz Combo Performs,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18364,"Reviews of An Invitation Out, Art, The Odd Couple, and others:  April 30, 2015",,,/Users/Administrator/Dropbox/Playlists/tot_150429.xpls
18362,"Reviews of Edwin Drood, Off the Record, Ancient Mariner, and others:  April 16, 2015",,150416,/Users/Administrator/Dropbox/Playlists/tot_150416.xpls
18360,"Reviews of Kinky Boots, Blood Reigns, Afflicted, Briefs, and others:  April 2, 2015",,,/Users/Administrator/Dropbox/Playlists/tot_150402.xpls
18350,"Education Topics from Miriam School, March 2015",/Volumes/HECTVLibrary/Playlists/btm_1503.xpls,1503,/Users/Administrator/Dropbox/Playlists/btm_1503.xpls
18334,Follow the Phil Dunlap Quartet as They Make a CD,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18331,UMSL Jazz Ensemble Performs Another Number,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18329,Big Band Number Performed by UMSL Jazz Lab Band,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18317,Interview with Jazz Artist and Educator Jim Widner,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18315,The UMSL Jazz Ensemble Performs Two Numbers,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18309,The Soulard School,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18308,Teaching Entrepreneurship,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18305,Taking on Truancy,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18303,Awaken Project,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18217,Test Segment,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18849,"Reviews of Buyer and Cellar, Paul Robeson, Jerry Springer, and others:  March 19, 2015",,150319,/Users/Administrator/Dropbox/Playlists/tot_150319.xpls
18165,"State of the Arts at the Boo Cat Club, January 2015",,,/Users/Administrator/Dropbox/Playlists/sot_1501.xpls
18173,Nick Cave Exhibit,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18171,Chalk Art,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18168,Boo Cat Club,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18163,Inside the ArtistÍ¢__ë_ ¢s Studio:  AfflictedÍ¢__ë_„ùProducing the Play,,,/Users/Administrator/Dropbox/Playlists/hlv_150312_afflicted.xpls
18444,Inside the ArtistÍ¢__ë_ ¢s Studio:  AfflictedÍ¢__ë_„ùIssues and Themes,,150211,/Users/Administrator/Dropbox/Playlists/hlv_150211_afflicted_10am.xpls
18160,"Building for the Future, February 2015",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18683,Tech Startup Hopes to Save Athletes from Brain Injuries,,1503,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18846,"Reviews of Or, Big Love, Rumors, Blues for Mr. Charlie, and others:  March 5, 2015",,150305,/Users/Administrator/Dropbox/Playlists/tot_150305.xpls
18568,"Reviews of Or,, Big Love, Rumors, Blues for Mr. Charlie, et al., March 5, 2015",,150305,/Users/Administrator/Dropbox/Playlists/tot_150305.xpls
16908,Steven Grdnic,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16907,Brain Works,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16906,Strength Compassion Eric Greitens,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16904,Nick Cave,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16901,Clark Art,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16899,Boo Cat Club,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16895,Testing a New Segment!,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16893,Testing another segment!!,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
18997,In the Spotlight: Upstream Theater,,1103,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16534,"All-New Science & Technology News Show Premiere, February 2015",/Volumes/HECTVLibrary/Playlists/inn_1502.xpls,1502,/Users/Administrator/Dropbox/Playlists/inn_1502.xpls
22454,Jim Crow to Barack Obama,,1,/Users/Administrator/Dropbox/Playlists/liq_1310_jim_crow_to_barack_obama.xpls
16677,"Reviews of The Winslow Boy, Stick Fly, White to Gray, and others:  February 19, 2015",,150219,/Users/Administrator/Dropbox/Playlists/tot_150219.xpls
22312,Explore Trains 12:30 pm Student Questions,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22309,Explore Trains 11 am Student Questions,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22306,Explore Trains 10 am Student Questions,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16676,"Reviews of Safe House, Imagining Madoff, Bashir Lazhar, and others:  February 5, 2015",,150205,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16751,Moments of Silence,,150203,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16707,"Celebrating Success, Building for Tomorrow",,1501,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16697,"International Dancers to Join COCA Artistic Team, January 2015",,150126,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16691,"Improving Downtown St. Louis' Landscape, and Overcoming Adversity in Health and Business, February 2015",/Volumes/HECTVLibrary/Playlists/imp_1502.xpls,1502,/Users/Administrator/Dropbox/Playlists/imp_1502.xpls
16685,Flesh and Blood: One on One With Patricia Cornwell,/Volumes/HECTVLibrary/Playlists/mtb_cornwell_1502.xpls,1502,/Users/Administrator/Dropbox/Playlists/mtb_1502_cornwell.xpls
16675,"Timeline, Green Thumb, & A Thousand Deaths",,1502,/Users/Administrator/Dropbox/Playlists/fra_1502.xpls
16668,"Diggin the Smash: The Life of a Radio Icon,  January 2015",,150123,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16527,"Reviews of Cinderella, Guess WhoÍ¢__ë_ ¢s Coming to Dinner, and others:  January 22, 2015",,150122,/Users/Administrator/Dropbox/Playlists/tot_150122.xpls
16654,New Technology for Predicting Injuries,,1501,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16640,Rainbows for Kids: The Sky Is The Limit,,1501,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16638,"Living Like Kings Hip Hop Chess, January 2015",,150116,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16635,"Turning Emotion Into Motion: Team 2.0, January 2015",,150115,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16528,A Visit with Author Andy Cohen,/Volumes/HECTVLibrary/Playlists/mtb_andy_cohen_1501.xpls,1501,/Users/Administrator/Dropbox/Playlists/mtb_1501_andy_cohen.xpls
21780,Railroad Speed Activity,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21777,Starting a Locomotive,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21774,Locomotive Power Plant,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21771,Explanation of Wheel Carriage,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21768,Removing the Wheel Carriage,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21765,Operator in Action,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21762,Control Panel Explanation,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21757,What do the engineer and other personnel do to make sure the train runs smoothly?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21752,WhatÍ¢__ë_ ¢s the size of the train?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21750,What happens if IÍ¢__ë_ ¢m going to ride a train?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21747,How big is AmtrakÍ¢__ë_ ¢s operation?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21744,When was Amtrak created? What does it do?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16526,"Interviews with Gina Galati and Jerry Vogel:  January 8, 2015",,150108,/Users/Administrator/Dropbox/Playlists/tot_150108.xpls
16585,Jazz at the Bistro Grand Opening Intro,,150105,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16544,St. Louis Tech Startups: ITEN's 2014 Year,,1412,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16531,"The Jazz Studies Program at UMSL-Including Performances from Students, January 2015",/Volumes/HECTVLibrary/Playlists/ilj_1501.xpls,1501,/Users/Administrator/Dropbox/Playlists/ilj_1502.xpls
16489,"Chalk Art Gaining Popularity in St. Louis, December 2014",,141222,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16283,"Reviews of A Christmas Story; Bah! Humbug!; and others:  December 25, 2014",,141225,/Users/Administrator/Dropbox/Playlists/tot_141225.xpls
16396,"St. Louis on Stage: Music for the Holiday, December 2014",,1412,/Users/Administrator/Dropbox/Playlists/hpr_2014_holiday_concert.xpls
16482,Washington UniversityÍ¢__ë_ ¢s Neurofibromatosis Center Is Changing Lives,,1214,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16446,Pixel Press Partners with Cartoon Network,,1412,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16413,"Lessons for Leaders, December 2014",,1412,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16486,"Eight men From Diverse Backgrounds Create the One Sound of Vocal Edge, December 2014",,141219,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16389,Explore! Fossils,,150128,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16284,"Education Topics from The Soulard School, December 2014",/Volumes/HECTVLibrary/Playlists/BTM_1412.xpls,1412,/Users/Administrator/Dropbox/Playlists/btm_1412.xpls
16282,"Reviews of Reality, Ring of Fire, Blithe Spirit, and others:  December 11, 2014",,141211,/Users/Administrator/Dropbox/Playlists/tot_141211.xpls
15418,LetÍ¢__ë_ ¢s Talk Trash,,150114,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16280,Orion: The First Step into Deep Space,,141204,/Users/Administrator/Dropbox/Playlists/hlv_141113_challenger_learning_center_orion.xpls
21388,Student Video Presentations,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21383,Students Sharing Based on Pre-Program Activities,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21380,Activity Based Interactive Questions,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21377,Alaska Earthquake Frequency,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21374,Space Object Identification Activities,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21371,Lab Activities in Programs,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21368,Kids Weather Questions,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21364,Building the Mercury Capsule,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21361,Interpreting Weather Radar,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16316,Prince Louis de Bourbon,/Volumes/HECTVLibrary/Playlists/acw_french_prince_louis_bourbon.xpls,1412,/Users/Administrator/Dropbox/Playlists/acw_louis_bourbon.xpls
16277,"Made in China, Sanctum & EVT, Three Short Sci-Fi Films, December 2014",/Volumes/HECTVLibrary/Playlists/Frames_1412.xpls,1412,/Users/Administrator/Dropbox/Playlists/fra_1412.xpls
16272,"Judee Sauget--Extended Interview, December 2014",,141124,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16038,"Reviews of All Is Calm, Motown, Boom Town, and others:  November 27, 2014",,141127,/Users/Administrator/Dropbox/Playlists/tot_141127.xpls
16269,"Discussing Ferguson, November 2014",/Volumes/HECTVLibrary/Playlists/iAm_Ladue_1411.xpls,1411,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16221,3-D Printing,/Volumes/HECTVLibrary/Playlists/Innovations (1104).xpls,1104,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16039,"A Musical Tribute to Gaslight Square, November 2014",/Volumes/HECTVLibrary/Playlists/ILJ_1411.xpls,1411,/Users/Administrator/Dropbox/Playlists/ilj_1411.xpls
16231,"ClavÍ—‘©, November 2014",,1411,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16040,Orange is the New Black: One on One with Piper Kerman,/Volumes/HECTVLibrary/Playlists/MTB_Piper Kerman_1411.xpls,1411,/Users/Administrator/Dropbox/Playlists/mtb_1411_piper_kerman.xpls
16226,GlobalHack II: St. Louis Hackathon Hosts Nationwide Talent,,1411,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16211,"What Matters: An Interview with the Filmmakers, October 2014",,1410,/Users/Administrator/Dropbox/Playlists/fra_1410.xpls
15416,The Science Behind Sewer Systems,,141119,/Users/Administrator/Dropbox/Playlists/hlv_20141119_the_science_behind_sewers.xpls
16037,"Reviews of Stairs to the Roof, Chancers, and others:  November 13, 2014",,141113,/Users/Administrator/Dropbox/Playlists/tot_141113.xpls
21048,Additional student questions from the 1:30 pm Explore! Economics program,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21043,Additional student questions from the 12:30 pm Explore! Economics program,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21040,"Meet Darla Crask, another owner of Ices Plain & Fancy",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21036,Additional student questions and contributions from 11 am Explore! Maps program.,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21033,Additional student questions and contributions from 10 am Explore! Maps program.,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21025,"What final thoughts about leadership, service, and honoring our nationÍ¢__ë_ ¢s veterans would you like to share with the students?",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21022,"If you had to do it all over again, what would you do differently?",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21019,"Have you been back to Vietnam since the war, and if so what was that like?  If not, why not?",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21016,What was it like when you returned home?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21013,Did you have any chance to see your families while in the war? How long was your tour of duty?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21010,What was your mindset on going into your first combat mission?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
21007,Did your training give you the proper skills for combat?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15463,History in the First Person:  Veterans Day 2014 - Morning Program,,14110510,/Users/Administrator/Dropbox/Playlists/hlv_20141105_history_in_the_first_person_veterans_day_10am.xpls
16041,History in the First Person: Veterans Day 2014 - Afternoon Program,,1411051,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16128,Predicting Turbulence: Future of Aircraft & Engine Designs,,1411,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16035,"A Preview of the 23rd annual Whitaker St. Louis International Film Festival, November 2014",,1411,/Users/Administrator/Dropbox/Playlists/fra_1411_st_louis_film_fest.xpls
20862,What was the impact of the Gemini project?  How did it make a difference in AmericaÍ¢__ë_ ¢s space program?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20859,What were the challenges in design of the capsule to allow for space walks?  How could you have been sure that all of the equipment would work in space when it was only tested in water?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20856,Were any unusual materials chosen to help build the capsule and adapter?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20853,What was the purpose of the Í¢__ëÅ_adapterÍ¢__ë‘ù part of the space capsule and why was it added to the design of the capsule for the Gemini missions?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20850,How were the materials necessary for construction of the spacecraft determined?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20847,How did the technology used for the Gemini Missions affect the advancement of technology that was used by the average American at that time?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20844,"Were many women involved in the Gemini Project?  If so, what where there jobs?",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20841,What were the biggest technological setbacks faced by the Gemini Project engineers?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20833,Who was winning the space race at the time of the Gemini Mission?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15802,"Reviews of A Midsummer Night's Dream, Grease, and others:  October 30, 2014",,141030,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15806,Getting to Know Jesus of Nazareth: One on One with Reza Aslan,/Volumes/HECTVLibrary/Playlists/MTB Reza Aslan.xpls,1410,/Users/Administrator/Dropbox/Playlists/mtb_reza_aslan.xpls
16042,"The Science Behind Sewer Systems, November 2014",,141119,/Users/Administrator/Dropbox/Playlists/hlv_20141119_the_science_behind_sewers.xpls
15804,"Touhill Performing Arts Centre, October 2014",/Volumes/HECTVLibrary/Playlists/sot_1410.xpls,1410,/Users/Administrator/Dropbox/Playlists/sot_1410.xpls
20589,Teacher Resources,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15801,"Reviews of Antigone, Bonnie and Clyde, Side Show, and others:  October 16, 2014",,141016,/Users/Administrator/Dropbox/Playlists/tot_141016.xpls
20586,Hello From Our Guest,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15465,Explore! Flying,,141008,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
16002,"Explore iAm Ladue, October 2014",,1410,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15999,Electronic License Plate Startup,,1410,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15958,Al Hirschfeld - The Boy Next Door,,1410,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15800,"Reviews of Assassins, Spamalot, Corpus Christi, and others:  October 2, 2014",,141002,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15508,"Common Core Confusion, September 2014",/Volumes/HECTVLibrary/Playlists/BTM 1409.xpls,1409,/Users/Administrator/Dropbox/Playlists/btm_1409.xpls
15509,The Trauma of Everyday Life: One on One with Mark Epstein,/Volumes/HECTVLibrary/Playlists/Maryville Talks Books_Mark Epstein_1409.xpls,1409,/Users/Administrator/Dropbox/Playlists/mtb_1409_mark_epstein.xpls
15476,"Reviews of Death of a Salesman, Normal Heart, and others:  September 18, 2014",,140918,/Users/Administrator/Dropbox/Playlists/tot_140918.xpls
15809,"Big Band Styles, September 2014",,1409,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15507,"Miss Jubilee & the Humdingers Perform at the Casa Loma Ballroom, September 2014",/Volumes/HECTVLibrary/Playlists/ILJ_1409.xpls,1409,/Users/Administrator/Dropbox/Playlists/ilj_1409.xpls
15468,Social Media and Current Events: Impacts and Implications,,141022,/Users/Administrator/Dropbox/Playlists/hlv_141022_social_media_1pm.xpls
15792,SLU Research Launched to Space,,1409,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15510,"Missouri Prairies & Native Plants: The Science of Our Natural Landscape, September 2014",/Volumes/HECTVLibrary/Playlists/1408 Danforth Conversations_Missouri Prairies and Native Plants_The Science of Our Natural Landscape.xpls,1409,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20128,Choropleths,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20124,Topography,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20120,Map Legends,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20116,Scale,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20112,Cartography Comparisons,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20108,"Latitude, Longitude, and Projections",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20101,Business Side of the Model,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20098,Household Side of the Model,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20093,Money Movement in the Circular Flow Model,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15517,"The 2014 State of St. Louis Workforce Focusing on STEM, September 2014",,140910,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15789,Boats of Opportunity,/Volumes/HECTVLibrary/Playlists/BTM 1409.xpls,1409,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15784,One of a Kind Virtual Care,,1409,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15518,St. Louis Economic Development Partnership 2014 Annual Meeting,,140904,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15475,"Reviews of Human Terrain, Siegfried, Four Sugars, and others:  September 4, 2014",,140904,/Users/Administrator/Dropbox/Playlists/tot_140904.xpls
15733,"Bumbershoot Aerial Arts: Soar Beyond Your Dreams, September 2014",,1409,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15729,Black Women and the Politics of Urban Decline in Postwar St. Louis,,14092,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15725,St. Louis and the Importance of the Border South during the Postwar Civil Rights Movement,,140901,/Users/Administrator/Dropbox/Playlists/hpr_stl_metromorphosis_clarence_lange_university_of_kansas_st_louis_and_the_importance_of_the_border_south.xpls
15721,Afternoon Roundtable: The Future of the Metropolis: Remembering St. Louis in the Present and Beyond,,1409,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15346,"Augmentative and Alternative Communication, STEM Field Jobs, Í¢__ëÅ_Neighborhood NetsÍ¢__ë‘ù, and More, August 2014",/Volumes/HECTVLibrary/Playlists/Impact_1408.xpls,1408,/Users/Administrator/Dropbox/Playlists/imp_1408.xpls
15445,"Against All the Odds: A Documentary On The Rise and Precipitous Fall of East St. Louis, Illinois, September 2014",/Volumes/HECTVLibrary/Playlists/Frames_1409.xpls,1409,/Users/Administrator/Dropbox/Playlists/fra_1409.xpls
15696,The Real Challenge: Finding a Cure for ALS,,1408,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15344,"Reviews of The Liar; Hello, Dolly!; and The Wiz:  August 21, 2014",,140821,/Users/Administrator/Dropbox/Playlists/tot_140821.xpls
15345,Mambo in Chinatown: One on One with Jean Kwok,/Volumes/HECTVLibrary/Playlists/Maryville Talks Books_Jean Kwok 1408.xpls,1408,/Users/Administrator/Dropbox/Playlists/mtb_1408_jean_kwok.xpls
15377,Constitution Day 2014: The Civil Rights Act of 1964 and Its Current Implications,,140728,/Users/Administrator/Dropbox/Playlists/hlv_140917_con_day_1pm_pgm.xpls
15452,Maryville Talks Books Mark Bowden Video Discussion Questions,/Volumes/HECTVLibrary/Playlists/Maryville Talks Books_OOO_Mark Bowden.xpls,1408,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
19792,Í¢__ëÅ_The American PromiseÍ¢__ë‘ù Excerpt 5,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
19790,Í¢__ëÅ_The American PromiseÍ¢__ë‘ù Excerpt 4,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
19788,Í¢__ëÅ_The American PromiseÍ¢__ë‘ù Excerpt 3,,1509,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
19786,Í¢__ëÅ_The American PromiseÍ¢__ë‘ù Excerpt 2,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15449,Future of Drone Technology,,1408,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
